date,district,crop,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,ETo_mm,generated_irrigated,real_soil_moisture_mm
2018-05-26,Shamli,None,36.93,0.0,2.7,27.19,7.621992909203641,0.0,0.0
2018-05-27,Shamli,None,37.24,0.0,1.95,24.45,7.515051164521023,0.0,0.0
2018-05-28,Shamli,None,37.11,0.13,1.62,24.59,7.511419171165691,0.0,0.0
2018-05-29,Shamli,None,37.55,0.0,1.99,25.48,7.628865828788165,0.0,0.0
2018-05-30,Shamli,None,35.58,0.08,3.2,23.21,7.23541843584967,0.0,0.0
2018-05-31,Shamli,None,36.88,0.01,1.85,24.39,7.484817913914065,0.0,0.0
2018-06-01,Shamli,Rice,36.57,6.53,2.46,24.12,7.431787165200835,0.0,35.8614522962219
2018-06-02,Shamli,Rice,32.9,6.46,2.2,24.37,6.9477039504016505,0.0,30.373748345820246
2018-06-03,Shamli,Rice,34.33,0.01,1.68,24.79,7.170718505368917,1.0,50.0
2018-06-04,Shamli,Rice,35.32,0.0,2.81,24.24,7.280133947594362,0.0,37.719866052405635
2018-06-05,Shamli,Rice,36.73,0.29,2.69,24.01,7.463890675412685,0.0,25.54597537699295
2018-06-06,Shamli,Rice,34.23,23.71,1.81,14.53,6.5847404356920585,0.0,37.671234941300895
2018-06-07,Shamli,Rice,34.99,0.1,1.4,24.78,7.274832123351153,0.0,25.496402817949743
2018-06-08,Shamli,Rice,36.11,0.36,2.5,21.61,7.250772748526515,1.0,50.0
2018-06-09,Shamli,Rice,33.18,20.31,2.04,14.0,6.4289664552209675,0.0,58.88103354477904
2018-06-10,Shamli,Rice,33.65,3.84,1.8,20.77,6.878008235335364,0.0,50.84302530944367
2018-06-11,Shamli,Rice,35.23,0.01,3.7,23.95,7.27133021241795,0.0,38.581695097025715
2018-06-12,Shamli,Rice,36.74,0.0,3.85,25.9,7.591543359726873,0.0,25.99015173729884
2018-06-13,Shamli,Rice,36.86,0.01,4.66,20.14,7.275242960628785,1.0,50.0
2018-06-14,Shamli,Rice,35.12,8.48,4.62,17.65,6.900158347814662,0.0,46.579841652185344
2018-06-15,Shamli,Rice,34.54,0.19,3.26,15.52,6.700628572796683,0.0,35.06921307938866
2018-06-16,Shamli,Rice,34.33,2.84,2.91,14.94,6.6401989538169435,0.0,26.269014125571722
2018-06-17,Shamli,Rice,33.19,1.44,2.33,13.48,6.410294618453497,1.0,50.0
2018-06-18,Shamli,Rice,33.51,0.0,3.36,18.88,6.762322438727444,0.0,38.237677561272555
2018-06-19,Shamli,Rice,33.65,0.03,2.95,25.14,7.125815781382827,0.0,26.14186177988973
2018-06-20,Shamli,Rice,35.21,0.07,1.72,25.74,7.374795978867529,1.0,50.0
2018-06-21,Shamli,Rice,36.05,0.03,2.15,23.79,7.381060699546443,0.0,37.648939300453556
2018-06-22,Shamli,Rice,36.6,1.82,1.43,26.33,7.600208833866792,0.0,26.868730466586765
2018-06-23,Shamli,Rice,36.86,0.07,2.85,24.43,7.527132579897904,1.0,50.0
2018-06-24,Shamli,Rice,35.86,0.0,2.98,25.28,7.4359359406518895,0.0,37.56406405934811
2018-06-25,Shamli,Rice,36.52,0.4,2.93,24.94,7.506547799396825,0.0,25.457516259951287
2018-06-26,Shamli,Rice,34.17,2.88,3.39,10.93,6.4569846474660135,1.0,50.0
2018-06-27,Shamli,Rice,33.27,4.06,1.16,16.09,6.5637297064342395,0.0,42.496270293565765
2018-06-28,Shamli,Rice,31.49,10.87,3.45,20.58,6.577103976677219,0.0,41.78916631688854
2018-06-29,Shamli,Rice,33.35,1.64,3.19,20.04,6.792923259002749,0.0,31.636243057885792
2018-06-30,Shamli,Rice,33.42,4.49,1.69,21.26,6.867207191837484,0.0,24.25903586604831
2018-07-01,Shamli,Rice,33.51,7.17,2.97,19.32,6.768348082681856,1.0,50.0
2018-07-02,Shamli,Rice,33.06,20.71,3.14,17.5,6.603858810408889,0.0,59.10614118959111
2018-07-03,Shamli,Rice,32.33,5.63,1.82,18.11,6.539667619778003,0.0,53.19647356981311
2018-07-04,Shamli,Rice,31.08,10.23,2.24,16.46,6.283426542461482,0.0,52.14304702735163
2018-07-05,Shamli,Rice,32.61,1.15,2.75,22.48,6.8078808102941695,0.0,41.485166217057454
2018-07-06,Shamli,Rice,33.02,0.0,2.61,23.6,6.919562024413782,0.0,29.565604192643676
2018-07-07,Shamli,Rice,33.57,0.03,2.44,23.97,7.010108922276415,1.0,50.0
2018-07-08,Shamli,Rice,34.6,0.55,1.82,23.45,7.117174513786261,0.0,38.43282548621374
2018-07-09,Shamli,Rice,34.97,1.66,1.48,18.81,6.898676803801804,0.0,28.194148682411928
2018-07-10,Shamli,Rice,33.54,10.88,1.7,19.6,6.75099334755029,0.0,27.32315533486164
2018-07-11,Shamli,Rice,32.34,13.1,1.8,14.6,6.308745088314632,0.0,29.11441024654701
2018-07-12,Shamli,Rice,32.43,6.92,1.39,18.32,6.5238281360702075,0.0,24.510582110476804
2018-07-13,Shamli,Rice,30.04,8.59,1.59,10.84,5.875164973322053,0.0,22.225417137154754
2018-07-14,Shamli,Rice,28.97,10.8,1.77,13.77,5.824430881540492,0.0,22.20098625561426
2018-07-15,Shamli,Rice,29.48,5.57,1.67,19.71,6.195698248753196,1.0,50.0
2018-07-16,Shamli,Rice,30.12,8.26,1.69,10.95,5.864938510878031,0.0,47.395061489121964
2018-07-17,Shamli,Rice,31.0,11.21,1.39,15.38,6.147770502547286,0.0,47.45729098657468
2018-07-18,Shamli,Rice,32.11,1.33,1.57,16.21,6.32725639283958,0.0,37.460034593735095
2018-07-19,Shamli,Rice,31.39,3.03,1.11,18.82,6.37111161912019,0.0,29.118922974614904
2018-07-20,Shamli,Rice,31.03,8.32,0.73,13.35,6.01743960108226,0.0,26.421483373532645
2018-07-21,Shamli,Rice,30.26,11.91,1.13,16.24,6.072706855016002,0.0,27.258776518516648
2018-07-22,Shamli,Rice,28.72,7.86,1.88,10.16,5.647329970730035,0.0,24.471446547786613
2018-07-23,Shamli,Rice,30.69,7.75,1.12,15.24,6.056666514944395,0.0,21.164780032842216
2018-07-24,Shamli,Rice,31.08,19.0,1.21,19.43,6.324054946763449,0.0,28.84072508607877
2018-07-25,Shamli,Rice,29.99,12.55,1.51,5.58,5.773851934719032,0.0,30.61687315135974
2018-07-26,Shamli,Rice,28.07,30.53,0.79,5.12,5.532468612286802,0.0,50.614404539072936
2018-07-27,Shamli,Rice,28.08,49.14,0.99,4.14,5.523970588209499,0.0,89.23043395086344
2018-07-28,Shamli,Rice,27.98,55.52,1.6,6.97,5.501958249672758,0.0,134.2484757011907
2018-07-29,Shamli,Rice,28.8,6.42,2.28,19.43,5.984980679111333,0.0,129.68349502207934
2018-07-30,Shamli,Rice,28.71,2.5,2.37,17.48,5.864431942099368,0.0,121.31906307997997
2018-07-31,Shamli,Rice,28.94,1.82,1.91,16.9,5.853521622769085,0.0,112.28554145721088
2018-08-01,Shamli,Rice,28.75,2.09,1.94,21.68,6.061623098380205,0.0,103.31391835883068
2018-08-02,Shamli,Rice,28.55,12.67,2.65,18.95,5.888800628206862,0.0,105.09511773062381
2018-08-03,Shamli,Rice,28.52,11.98,2.19,16.19,5.733343767942824,0.0,106.34177396268099
2018-08-04,Shamli,Rice,28.39,22.78,1.79,18.13,5.80558495062284,0.0,118.31618901205816
2018-08-05,Shamli,Rice,26.75,17.65,1.48,9.7,5.266115187862066,0.0,125.7000738241961
2018-08-06,Shamli,Rice,27.08,9.01,1.11,6.34,5.292702966508628,0.0,124.41737085768744
2018-08-07,Shamli,Rice,27.66,8.55,1.11,12.15,5.373941623172972,0.0,122.59342923451449
2018-08-08,Shamli,Rice,28.47,6.81,1.78,19.27,5.82683245619609,0.0,118.57659677831839
2018-08-09,Shamli,Rice,29.31,1.7,0.97,20.11,5.962839533886093,0.0,109.3137572444323
2018-08-10,Shamli,Rice,29.58,3.36,1.39,19.74,5.9652136251536705,0.0,101.70854361927863
2018-08-11,Shamli,Rice,29.25,4.56,1.94,16.38,5.737469932177215,0.0,95.53107368710141
2018-08-12,Shamli,Rice,29.16,17.39,1.84,12.13,5.486993000670507,0.0,102.4340806864309
2018-08-13,Shamli,Rice,27.4,13.24,1.35,11.14,5.234260620634141,0.0,105.43982006579675
2018-08-14,Shamli,Rice,28.35,2.06,1.43,17.56,5.64780533353244,0.0,96.85201473226431
2018-08-15,Shamli,Rice,29.78,3.1,0.85,16.66,5.761230827442805,0.0,89.1907839048215
2018-08-16,Shamli,Rice,29.58,0.2,0.6,22.01,5.996275989701319,0.0,78.39450791512019
2018-08-17,Shamli,Rice,29.11,0.44,1.25,10.25,5.368122192676135,0.0,68.46638572244404
2018-08-18,Shamli,Rice,29.25,1.21,0.94,12.09,5.409862108381236,0.0,59.266523614062805
2018-08-19,Shamli,Rice,28.68,4.83,1.36,16.58,5.564936408707555,0.0,53.53158720535525
2018-08-20,Shamli,Rice,29.31,4.86,0.64,14.99,5.541307423402067,0.0,47.85027978195318
2018-08-21,Shamli,Rice,28.81,0.92,1.54,18.33,5.638542534151165,0.0,38.13173724780202
2018-08-22,Shamli,Rice,29.28,4.0,1.29,8.96,5.2997279411905875,0.0,31.832009306611432
2018-08-23,Shamli,Rice,27.71,7.09,1.26,10.23,5.105067170730627,0.0,28.8169421358808
2018-08-24,Shamli,Rice,28.37,37.88,1.65,15.0,5.3671000182624695,0.0,56.329842117618334
2018-08-25,Shamli,Rice,28.51,7.22,2.34,14.84,5.358281099256951,0.0,53.191561018361384
2018-08-26,Shamli,Rice,28.32,4.16,1.46,17.6,5.459958746762995,0.0,46.89160227159839
2018-08-27,Shamli,Rice,28.97,10.84,0.49,15.15,5.392931322830018,0.0,47.338670948768375
2018-08-28,Shamli,Rice,27.78,17.64,0.72,11.6,5.054699270316146,0.0,54.92397167845223
2018-08-29,Shamli,Rice,27.78,10.98,1.89,12.7,5.09474154993266,0.0,55.80923012851957
2018-08-30,Shamli,Rice,28.26,5.96,1.11,14.44,5.221043805939693,0.0,51.54818632257988
2018-08-31,Shamli,Rice,28.4,3.08,1.27,9.63,5.025593197220109,0.0,44.60259312535977
2018-09-01,Shamli,Rice,27.24,11.95,0.91,10.0,4.878951632253799,0.0,46.67364149310596
2018-09-02,Shamli,Rice,26.77,5.73,0.95,4.27,4.807509242284114,0.0,42.59613225082185
2018-09-03,Shamli,Rice,26.81,28.34,0.75,10.09,4.790993630755039,0.0,61.14513862006682
2018-09-04,Shamli,Rice,27.19,5.03,1.05,14.09,4.989943954686075,0.0,56.18519466538074
2018-09-05,Shamli,Rice,27.83,1.05,1.15,11.15,4.888725317035376,0.0,47.346469348345366
2018-09-06,Shamli,Rice,28.6,2.97,0.84,19.43,5.377015412747294,0.0,39.93945393559807
2018-09-07,Shamli,Rice,27.7,4.24,1.26,15.94,5.080968052979478,0.0,34.09848588261859
2018-09-08,Shamli,Rice,28.77,6.41,0.76,16.26,5.196130304624765,0.0,30.31235557799382
2018-09-09,Shamli,Rice,27.14,0.66,2.05,21.01,5.222421644695452,0.0,20.74993393329837
2018-09-10,Shamli,Rice,27.7,0.8,0.82,20.41,5.238012519915257,1.0,50.0
2018-09-11,Shamli,Rice,27.56,9.26,1.49,16.71,5.0215527346074085,0.0,49.23844726539259
2018-09-12,Shamli,Rice,27.22,8.68,2.2,16.39,4.947319480690836,0.0,47.97112778470175
2018-09-13,Shamli,Rice,26.55,8.58,1.95,19.65,5.007904129594689,0.0,46.543223655107056
2018-09-14,Shamli,Rice,25.89,0.5,1.84,21.71,5.006560973163435,0.0,37.036662681943625
2018-09-15,Shamli,Rice,25.9,0.07,1.6,20.9,4.949858442254341,0.0,27.156804239689286
2018-09-16,Shamli,Rice,25.14,0.0,2.26,21.04,4.849114150401888,1.0,50.0
2018-09-17,Shamli,Rice,25.32,0.0,2.04,20.68,4.832116066866874,0.0,40.167883933133126
2018-09-18,Shamli,Rice,24.5,0.0,2.0,22.22,4.786564487930601,0.0,30.38131944520252
2018-09-19,Shamli,Rice,24.68,0.0,1.81,21.75,4.765161578789631,0.0,20.61615786641289
2018-09-20,Shamli,Rice,26.06,0.03,0.94,20.51,4.84163800750346,1.0,50.0
2018-09-21,Shamli,Rice,26.87,2.29,1.57,19.26,4.850103312461037,0.0,42.43989668753896
2018-09-22,Shamli,Rice,24.71,18.45,2.16,6.58,4.143582397112874,0.0,51.74631429042609
2018-09-23,Shamli,Rice,25.01,15.5,4.24,5.38,4.148524172195177,0.0,58.097790118230904
2018-09-24,Shamli,Rice,24.9,34.29,3.36,4.22,4.11348566197569,0.0,83.27430445625521
2018-09-25,Shamli,Rice,25.05,5.2,2.23,11.45,4.199809924136557,0.0,79.27449453211865
2018-09-26,Shamli,Rice,24.62,0.0,2.35,16.19,4.358432964309734,0.0,69.91606156780892
2018-09-27,Shamli,Rice,24.5,0.0,1.6,16.94,4.358171749791838,0.0,60.55788981801709
2018-09-28,Shamli,Rice,25.1,0.0,1.26,18.16,4.453095718737465,0.0,51.10479409927962
2018-09-29,Shamli,Rice,24.54,0.0,1.51,19.65,4.438625198287107,0.0,41.66616890099252
2018-09-30,Shamli,Rice,23.77,0.0,2.13,20.53,4.373611292275104,0.0,32.292557608717416
2018-10-01,Shamli,Rice,24.11,0.0,1.75,20.47,4.38446755986016,0.0,22.908090048857257
2018-10-02,Shamli,Rice,24.03,0.0,1.48,19.76,4.323188753461104,1.0,50.0
2018-10-03,Shamli,Rice,25.12,0.0,0.94,20.21,4.432755682173032,0.0,40.56724431782697
2018-10-04,Shamli,Rice,24.76,0.0,1.09,19.27,4.331530764090068,0.0,31.2357135537369
2018-10-05,Shamli,Rice,23.75,0.0,1.2,19.74,4.226591359900556,0.0,22.009122193836344
2018-10-06,Shamli,Rice,23.11,0.0,1.57,19.63,4.134868938309664,1.0,50.0
2018-10-07,Shamli,Rice,22.92,0.0,1.46,18.98,4.066484482714175,0.0,40.93351551728583
2018-10-08,Shamli,Rice,23.61,0.0,1.2,19.18,4.121682633745749,0.0,31.811832883540077
2018-10-09,Shamli,Rice,24.06,0.0,1.52,17.84,4.085837672779017,0.0,22.72599521076106
2018-10-10,Shamli,Rice,24.02,0.39,2.03,16.12,3.9838539213443522,1.0,50.0
2018-10-11,Shamli,Rice,24.5,3.84,1.61,11.18,3.7788727456009847,0.0,45.06112725439902
2018-10-12,Shamli,Rice,23.28,0.0,0.93,17.63,3.9347806989168883,0.0,36.12634655548213
2018-10-13,Shamli,Rice,21.43,0.0,1.48,18.27,3.762694870286736,0.0,27.363651685195393
2018-10-14,Shamli,Rice,20.46,0.0,1.89,18.31,3.650842420224642,1.0,50.0
2018-10-15,Shamli,Rice,21.12,0.0,1.53,17.77,3.6714121272792846,0.0,41.32858787272072
2018-10-16,Shamli,Rice,22.51,0.0,1.0,15.18,3.671574104249716,0.0,32.657013768471
2018-10-17,Shamli,Rice,23.51,0.0,1.17,16.91,3.8163176317870517,0.0,23.840696136683952
2018-10-18,Shamli,Rice,23.66,0.0,1.28,16.35,3.7841721559558077,1.0,50.0
2018-10-19,Shamli,Rice,23.17,0.0,1.12,16.36,3.7185270104886636,0.0,41.281472989511336
2018-10-20,Shamli,Rice,22.3,0.0,1.3,17.04,3.6471714403040747,0.0,32.63430154920726
2018-10-21,Shamli,Rice,21.72,0.14,1.47,16.2,3.539435379476552,0.0,24.234866169730708
2018-10-22,Shamli,Rice,20.9,0.0,1.72,17.99,3.517795466900757,1.0,50.0
2018-10-23,Shamli,Rice,20.81,0.0,1.67,16.56,3.4329586752648047,0.0,41.56704132473519
2018-10-24,Shamli,Rice,21.35,0.0,1.04,15.93,3.435466374318211,0.0,33.13157495041698
2018-10-25,Shamli,Rice,21.02,0.0,1.27,16.55,3.4120703286117355,0.0,24.719504621805246
2018-10-26,Shamli,Rice,20.79,0.0,1.26,14.09,3.2729039666972284,1.0,50.0
2018-10-27,Shamli,Rice,21.56,0.0,1.3,15.46,3.3758310522617703,0.0,41.62416894773823
2018-10-28,Shamli,Rice,21.79,0.0,1.44,16.77,3.43002986867164,0.0,33.19413907906659
2018-10-29,Shamli,Rice,22.01,0.0,1.31,16.49,3.418287247470128,0.0,24.77585183159646
2018-10-30,Shamli,Rice,21.85,0.0,1.0,14.92,3.320781813986107,1.0,50.0
2018-10-31,Shamli,Rice,22.58,0.0,1.14,14.85,3.3598622868640287,0.0,41.64013771313597
2018-11-01,Shamli,Wheat,22.4,0.0,0.83,12.23,3.2138074086690107,0.0,221.786192591331
2018-11-02,Shamli,Wheat,21.72,0.01,1.24,12.94,3.171584331277771,0.0,218.6246082600532
2018-11-03,Shamli,Wheat,20.72,1.57,2.65,9.24,2.917093905518904,0.0,217.2775143545343
2018-11-04,Shamli,Wheat,21.28,0.65,1.46,13.95,3.143033208287913,0.0,214.7844811462464
2018-11-05,Shamli,Wheat,18.35,0.0,1.71,12.31,2.8281457619540458,0.0,211.95633538429237
2018-11-06,Shamli,Wheat,17.58,0.0,2.69,16.09,2.8930440301172347,0.0,209.06329135417513
2018-11-07,Shamli,Wheat,17.31,0.0,1.54,15.73,2.84281406431404,0.0,206.2204772898611
2018-11-08,Shamli,Wheat,19.07,0.0,1.1,13.6,2.8878661545228206,0.0,203.33261113533828
2018-11-09,Shamli,Wheat,19.14,0.0,1.02,12.61,2.8391708659424637,0.0,200.49344026939582
2018-11-10,Shamli,Wheat,19.01,0.0,0.98,11.66,2.7766032655475734,0.0,197.71683700384824
2018-11-11,Shamli,Wheat,18.63,0.0,1.09,9.77,2.6579327521022535,0.0,195.058904251746
2018-11-12,Shamli,Wheat,20.16,0.0,1.25,11.44,2.8243595156035983,0.0,192.2345447361424
2018-11-13,Shamli,Wheat,21.06,0.02,0.98,9.87,2.8096278675837922,0.0,189.4449168685586
2018-11-14,Shamli,Wheat,20.96,0.93,0.92,10.78,2.826720234936663,0.0,187.54819663362196
2018-11-15,Shamli,Wheat,19.23,1.09,1.67,11.79,2.7275000877070172,0.0,185.91069654591493
2018-11-16,Shamli,Wheat,17.23,0.0,3.28,15.06,2.6877981562247837,0.0,183.22289838969016
2018-11-17,Shamli,Wheat,17.16,0.0,2.52,15.06,2.6700501549365723,0.0,180.55284823475358
2018-11-18,Shamli,Wheat,19.26,0.0,0.84,12.73,2.7278433166193756,0.0,177.8250049181342
2018-11-19,Shamli,Wheat,19.67,0.0,1.57,11.06,2.6786214356246942,1.0,225.0
2018-11-20,Shamli,Wheat,19.18,0.0,1.81,12.28,2.6799806108693778,0.0,222.32001938913064
2018-11-21,Shamli,Wheat,18.01,0.0,2.25,13.72,2.638031281485304,0.0,219.68198810764534
2018-11-22,Shamli,Wheat,18.11,0.0,1.14,12.96,2.6058715872284233,0.0,217.07611652041692
2018-11-23,Shamli,Wheat,17.43,0.0,2.92,14.51,2.6026664606834076,0.0,214.47345005973352
2018-11-24,Shamli,Wheat,16.83,0.0,3.01,14.57,2.550448460087446,0.0,211.92300159964608
2018-11-25,Shamli,Wheat,17.52,0.0,1.49,13.97,2.5696242142400982,0.0,209.353377385406
2018-11-26,Shamli,Wheat,17.93,0.0,1.46,13.94,2.588728301147426,0.0,206.76464908425856
2018-11-27,Shamli,Wheat,18.44,0.0,0.99,10.66,2.4908559181897125,0.0,204.27379316606886
2018-11-28,Shamli,Wheat,19.1,0.0,1.03,10.17,2.507505913561617,0.0,201.76628725250723
2018-11-29,Shamli,Wheat,16.65,0.0,1.88,11.6,2.3859218172618095,0.0,199.3803654352454
2018-11-30,Shamli,Wheat,16.43,0.0,2.15,12.22,2.385392120823566,0.0,196.99497331442186
2018-12-01,Shamli,Wheat,16.37,0.0,1.97,13.09,2.404900351478477,0.0,194.59007296294337
2018-12-02,Shamli,Wheat,16.87,0.0,1.13,12.2,2.4006517305591215,0.0,192.18942123238423
2018-12-03,Shamli,Wheat,15.56,0.0,1.66,12.27,2.3058673582442326,0.0,189.88355387414
2018-12-04,Shamli,Wheat,15.75,0.0,1.31,10.54,2.251011330532521,0.0,187.63254254360749
2018-12-05,Shamli,Wheat,15.33,0.0,1.61,11.06,2.235588530149543,0.0,185.39695401345793
2018-12-06,Shamli,Wheat,15.32,0.0,1.58,11.48,2.244338749616287,0.0,183.15261526384165
2018-12-07,Shamli,Wheat,14.23,0.0,1.97,12.11,2.186911809332179,0.0,180.96570345450948
2018-12-08,Shamli,Wheat,14.26,0.0,1.54,11.94,2.178687914383163,0.0,178.7870155401263
2018-12-09,Shamli,Wheat,15.15,0.0,1.34,11.8,2.2300087196622043,1.0,225.0
2018-12-10,Shamli,Wheat,16.02,0.0,0.98,11.01,2.256499924881232,0.0,222.74350007511876
2018-12-11,Shamli,Wheat,16.45,0.05,0.98,10.28,2.2546465857508857,0.0,220.53885348936788
2018-12-12,Shamli,Wheat,13.87,1.41,1.78,5.87,1.9315220095108718,0.0,220.017331479857
2018-12-13,Shamli,Wheat,13.4,0.23,1.3,8.07,1.9723505273116921,0.0,218.2749809525453
2018-12-14,Shamli,Wheat,12.99,0.0,1.84,12.26,2.083772451260869,0.0,216.19120850128442
2018-12-15,Shamli,Wheat,13.25,0.0,2.06,13.25,2.1313071698992747,0.0,214.05990133138513
2018-12-16,Shamli,Wheat,12.69,0.0,1.24,14.18,2.1202829747882466,0.0,211.9396183565969
2018-12-17,Shamli,Wheat,12.81,0.0,1.42,13.38,2.102367328623565,0.0,209.83725102797334
2018-12-18,Shamli,Wheat,12.39,0.0,2.09,13.7,2.082546534608091,0.0,207.75470449336524
2018-12-19,Shamli,Wheat,11.63,0.0,1.69,13.06,2.010250620260044,0.0,205.7444538731052
2018-12-20,Shamli,Wheat,11.64,0.0,1.72,12.1,1.9813628932759968,0.0,203.7630909798292
2018-12-21,Shamli,Wheat,10.79,0.0,1.94,12.27,1.9293973949779564,0.0,201.83369358485123
2018-12-22,Shamli,Wheat,11.49,0.0,1.07,10.58,1.9247081109662514,0.0,199.90898547388497
2018-12-23,Shamli,Wheat,11.93,0.0,1.13,10.92,1.9652821350753302,0.0,197.94370333880963
2018-12-24,Shamli,Wheat,11.26,0.0,1.88,11.25,1.9323572629555836,0.0,196.01134607585405
2018-12-25,Shamli,Wheat,10.03,0.0,2.61,11.86,1.8699375853870057,0.0,194.14140849046706
2018-12-26,Shamli,Wheat,9.96,0.0,2.05,10.51,1.8271078308530382,0.0,192.31430065961402
2018-12-27,Shamli,Wheat,11.02,0.0,1.84,11.67,1.9346215849403883,0.0,190.37967907467362
2018-12-28,Shamli,Wheat,8.48,0.0,2.51,13.22,1.8088657555435448,0.0,188.57081331913008
2018-12-29,Shamli,Wheat,9.05,0.0,2.23,13.3,1.8529224190118896,0.0,186.7178909001182
2018-12-30,Shamli,Wheat,10.83,0.0,1.44,11.65,1.9295592146541223,0.0,184.78833168546407
2018-12-31,Shamli,Wheat,10.99,0.0,2.34,12.37,1.9655715626776478,0.0,182.82276012278643
2019-01-01,Shamli,Wheat,11.16,0.0,1.36,10.6,1.9265828189636485,0.0,180.89617730382278
2019-01-02,Shamli,Wheat,13.15,0.0,1.17,10.97,2.0756191301566123,0.0,178.82055817366617
2019-01-03,Shamli,Wheat,12.06,0.0,2.51,12.32,2.0497590908854044,1.0,225.0
2019-01-04,Shamli,Wheat,11.51,0.0,1.56,7.4,1.8594379468487445,0.0,223.14056205315126
2019-01-05,Shamli,Wheat,13.18,0.0,1.3,9.28,2.0359147349526987,0.0,221.10464731819854
2019-01-06,Shamli,Wheat,12.7,0.7,1.41,7.34,1.943676386211473,0.0,219.86097093198705
2019-01-07,Shamli,Wheat,12.68,0.0,1.7,11.48,2.0872235692410754,0.0,217.77374736274598
2019-01-08,Shamli,Wheat,11.84,0.0,2.48,10.38,2.000803689929373,0.0,215.7729436728166
2019-01-09,Shamli,Wheat,12.53,0.0,3.12,13.76,2.162252382487952,0.0,213.61069129032865
2019-01-10,Shamli,Wheat,12.06,0.0,1.78,10.97,2.0479239834354557,0.0,211.5627673068932
2019-01-11,Shamli,Wheat,13.76,0.0,0.83,11.55,2.1916255250142913,0.0,209.3711417818789
2019-01-12,Shamli,Wheat,14.28,0.01,1.27,10.33,2.19355599571411,0.0,207.18758578616476
2019-01-13,Shamli,Wheat,13.34,0.07,2.17,10.97,2.158887704417566,0.0,205.0986980817472
2019-01-14,Shamli,Wheat,11.79,0.0,4.13,15.35,2.1946673443907723,0.0,202.9040307373564
2019-01-15,Shamli,Wheat,10.57,0.0,2.76,10.7,1.9740752171537934,0.0,200.9299555202026
2019-01-16,Shamli,Wheat,13.25,0.0,0.92,11.14,2.1842647774838846,0.0,198.74569074271872
2019-01-17,Shamli,Wheat,12.74,0.0,1.63,13.54,2.2351155672508454,0.0,196.51057517546786
2019-01-18,Shamli,Wheat,12.96,0.0,1.48,13.68,2.265234469171785,0.0,194.24534070629608
2019-01-19,Shamli,Wheat,14.34,0.0,1.62,12.52,2.3380113926944923,0.0,191.9073293136016
2019-01-20,Shamli,Wheat,17.22,0.0,0.79,10.63,2.4878994145769684,0.0,189.41942989902464
2019-01-21,Shamli,Wheat,15.84,8.62,3.33,7.73,2.2922796359085993,0.0,195.74715026311605
2019-01-22,Shamli,Wheat,13.1,31.65,3.17,4.07,2.0782434287210974,0.0,225.0
2019-01-23,Shamli,Wheat,13.79,0.86,1.0,11.68,2.312771983855355,0.0,223.54722801614466
2019-01-24,Shamli,Wheat,13.37,0.0,1.84,12.99,2.336873740606096,0.0,221.21035427553855
2019-01-25,Shamli,Wheat,9.8,1.89,2.13,11.89,2.0471433139121316,0.0,221.0532109616264
2019-01-26,Shamli,Wheat,9.6,0.39,1.81,14.79,2.126464285012869,0.0,219.31674667661352
2019-01-27,Shamli,Wheat,9.83,0.03,2.21,11.25,2.0514485505281934,0.0,217.29529812608533
2019-01-28,Shamli,Wheat,9.77,0.0,2.7,16.53,2.210593670964123,0.0,215.0847044551212
2019-01-29,Shamli,Wheat,10.28,0.0,2.62,16.26,2.255286825631214,0.0,212.82941762949
2019-01-30,Shamli,Wheat,10.71,0.0,1.43,9.4,2.0929542467650184,0.0,210.73646338272496
2019-01-31,Shamli,Wheat,13.49,0.27,2.21,8.14,2.2653996639091507,0.0,208.7410637188158
2019-02-01,Shamli,Wheat,13.59,0.19,1.52,9.38,2.3300156579641973,0.0,206.6010480608516
2019-02-02,Shamli,Wheat,13.07,0.0,1.74,10.29,2.336063588906127,0.0,204.2649844719455
2019-02-03,Shamli,Wheat,13.06,0.0,1.54,10.82,2.3669135225148876,0.0,201.8980709494306
2019-02-04,Shamli,Wheat,13.83,0.0,1.32,12.29,2.4908075830629928,0.0,199.4072633663676
2019-02-05,Shamli,Wheat,17.32,0.0,0.91,9.01,2.654043518021725,0.0,196.75321984834588
2019-02-06,Shamli,Wheat,17.06,1.5,2.39,8.63,2.6352143499205103,0.0,195.61800549842536
2019-02-07,Shamli,Wheat,16.72,11.61,4.5,4.52,2.576444507791816,0.0,204.65156099063356
2019-02-08,Shamli,Wheat,13.93,2.5,2.43,15.53,2.6666555805802337,0.0,204.48490541005333
2019-02-09,Shamli,Wheat,12.1,0.0,2.7,17.83,2.5979502739098392,0.0,201.88695513614348
2019-02-10,Shamli,Wheat,12.77,0.0,1.88,14.05,2.5511041473059817,0.0,199.3358509888375
2019-02-11,Shamli,Wheat,13.9,0.0,1.39,14.36,2.6713749242855394,0.0,196.66447606455196
2019-02-12,Shamli,Wheat,14.81,0.0,0.83,13.41,2.7311148664813842,0.0,193.93336119807057
2019-02-13,Shamli,Wheat,16.47,0.0,0.82,13.17,2.878362944449176,0.0,191.0549982536214
2019-02-14,Shamli,Wheat,16.5,3.05,2.48,4.9,2.690799400432001,0.0,191.4141988531894
2019-02-15,Shamli,Wheat,14.14,8.57,1.33,8.79,2.5590694451570757,0.0,197.42512940803232
