date,district,crop,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,ETo_mm,real_soil_moisture_mm
2024-06-25,Baghpat,Rice,36.61,0.07,1.26,18.71,7.1443997382286835,51.60961300134659
2024-06-26,Baghpat,Rice,36.41,6.26,2.09,14.96,6.889012832747776,93.93214881420135
2024-06-27,Baghpat,Rice,32.07,19.52,2.09,14.37,6.301959368466272,86.6455078125
2024-06-28,Baghpat,Rice,32.64,1.03,2.56,11.19,6.250456457894981,101.89533233642578
2024-06-29,Baghpat,Rice,33.56,6.71,3.07,12.13,6.361604478297489,103.50341498851776
2024-06-30,Baghpat,Rice,33.53,12.2,2.11,16.53,6.604222193321039,111.39983832836151
2024-07-01,Baghpat,Rice,33.53,3.0,2.67,14.92,6.508012343304298,118.24378967285156
2024-07-02,Baghpat,Rice,33.04,15.88,2.5,9.97,6.287167663902451,121.68560028076172
2024-07-03,Baghpat,Rice,29.68,19.12,1.96,7.31,5.868045127195246,124.89147484302521
2024-07-04,Baghpat,Rice,28.71,6.18,2.84,10.08,5.744392248125007,123.40926826000214
2024-07-05,Baghpat,Rice,31.27,11.35,2.57,13.03,6.101568983692472,124.44381415843964
2024-07-06,Baghpat,Rice,29.89,19.73,2.5,12.15,5.881659612536939,118.69907677173615
2024-07-07,Baghpat,Rice,29.5,22.62,1.44,15.3,5.996343744901181,111.43741607666016
2024-07-08,Baghpat,Rice,30.2,8.94,1.62,13.04,5.956748612679141,105.51624298095703
2024-07-09,Baghpat,Rice,29.89,3.34,2.0,13.76,5.953268776482464,101.95846259593964
2024-07-10,Baghpat,Rice,32.03,2.61,1.37,12.24,6.127951458060166,99.59373772144318
2024-07-11,Baghpat,Rice,33.17,4.03,1.38,19.31,6.668837192984757,93.58367621898651
2024-07-12,Baghpat,Rice,33.44,2.56,2.18,13.24,6.349728844717761,93.94130408763885
2024-07-13,Baghpat,Rice,31.46,5.81,1.28,18.34,6.381610683187428,109.63000953197479
2024-07-14,Baghpat,Rice,32.13,0.57,1.37,22.14,6.668014058549287,100.89264214038849
2024-07-15,Baghpat,Rice,32.18,1.61,2.46,15.91,6.327577177919285,106.5343827009201
2024-07-16,Baghpat,Rice,32.53,0.4,2.72,20.78,6.635141570991714,108.78410339355469
2024-07-17,Baghpat,Rice,32.15,3.34,2.02,20.17,6.545354757725434,100.94414055347443
2024-07-18,Baghpat,Rice,31.55,12.85,1.58,14.14,6.129002441791221,101.62849724292755
2024-07-19,Baghpat,Rice,31.59,4.54,2.02,12.69,6.044552398199896,97.74474799633026
2024-07-20,Baghpat,Rice,31.53,4.35,1.56,21.6,6.518505166274166,92.05894768238068
2024-07-21,Baghpat,Rice,32.57,2.88,2.46,18.02,6.4522625380433825,89.84260261058807
2024-07-22,Baghpat,Rice,31.57,11.83,2.89,12.71,6.020406940116967,88.6783629655838
2024-07-23,Baghpat,Rice,31.14,18.12,2.73,16.51,6.1711426257740145,85.13317108154297
2024-07-24,Baghpat,Rice,28.42,71.98,3.05,14.08,5.6935236654844115,90.35625457763672
2024-07-25,Baghpat,Rice,30.53,0.13,1.83,16.62,6.083370670265848,90.7247543334961
2024-07-26,Baghpat,Rice,30.42,7.29,1.29,11.94,5.8038040962777355,88.41151893138885
2024-07-27,Baghpat,Rice,30.29,28.81,1.91,18.56,6.138481275577853,99.91569221019745
2024-07-28,Baghpat,Rice,31.44,0.45,1.69,21.92,6.4544008880542725,104.09813225269318
2024-07-29,Baghpat,Rice,30.53,0.93,1.96,21.21,6.288809312673393,92.23041236400604
2024-07-30,Baghpat,Rice,31.32,7.73,1.6,22.29,6.438038714904679,85.14537513256073
2024-07-31,Baghpat,Rice,30.87,17.67,2.05,14.62,5.959702962071621,99.83958899974823
2024-08-01,Baghpat,Rice,28.73,38.23,2.44,16.46,5.783857150241308,118.8501387834549
2024-08-02,Baghpat,Rice,29.02,1.62,1.9,14.42,5.702169189790719,109.45014953613281
2024-08-03,Baghpat,Rice,28.99,0.31,2.7,18.19,5.884655609917979,102.6493102312088
2024-08-04,Baghpat,Rice,29.05,0.89,2.5,18.95,5.920168296583069,98.3602523803711
2024-08-05,Baghpat,Rice,29.08,0.5,3.65,16.51,5.786862735218792,93.84174048900604
2024-08-06,Baghpat,Rice,28.46,6.36,2.82,17.85,5.76752763262913,90.12737274169922
2024-08-07,Baghpat,Rice,27.31,23.95,3.02,9.51,5.29616351213713,104.26521599292755
2024-08-08,Baghpat,Rice,28.19,2.92,2.18,15.24,5.577157466785732,107.94754028320312
2024-08-09,Baghpat,Rice,27.99,4.7,1.82,16.51,5.605871252133716,107.91893005371094
2024-08-10,Baghpat,Rice,28.99,1.71,1.45,13.96,5.581689677629742,113.51204216480255
2024-08-11,Baghpat,Rice,28.03,9.43,1.74,11.57,5.3286913646919505,122.7268248796463
2024-08-12,Baghpat,Rice,28.18,33.21,1.84,13.87,5.454922444689926,127.17895209789276
2024-08-13,Baghpat,Rice,28.25,4.96,1.55,16.91,5.60693621370196,126.47781372070312
2024-08-14,Baghpat,Rice,28.31,1.17,1.07,16.22,5.565476254843862,123.94828498363495
2024-08-15,Baghpat,Rice,29.01,1.41,1.5,15.9,5.619306574379448,122.53513634204865
2024-08-16,Baghpat,Rice,28.77,1.6,2.47,17.45,5.65611200306838,123.41956794261932
2024-08-17,Baghpat,Rice,28.79,9.56,1.09,18.53,5.698961690060717,120.23716270923615
2024-08-18,Baghpat,Rice,29.2,3.08,1.78,15.9,5.598248759130443,118.2041198015213
2024-08-19,Baghpat,Rice,29.05,5.23,1.5,14.8,5.507618241612966,113.7048751115799
2024-08-20,Baghpat,Rice,28.98,9.9,1.51,14.22,5.453438315346572,122.12963104248047
2024-08-21,Baghpat,Rice,29.17,7.51,1.38,19.13,5.714312221915972,122.11399376392365
2024-08-22,Baghpat,Rice,29.81,2.87,1.28,19.43,5.791186717921205,117.88540184497833
2024-08-23,Baghpat,Rice,28.36,1.41,0.95,11.03,5.169004866854394,120.98102867603302
2024-08-24,Baghpat,Rice,29.56,0.35,0.59,17.19,5.612237511845898,115.86341857910156
2024-08-25,Baghpat,Rice,28.73,0.16,2.38,18.92,5.584566478323442,110.27393639087677
2024-08-26,Baghpat,Rice,28.26,4.81,2.7,16.68,5.398887207012698,114.10751044750214
2024-08-27,Baghpat,Rice,28.01,2.32,3.17,17.62,5.399644281669992,119.98233497142792
2024-08-28,Baghpat,Rice,27.96,7.41,2.24,16.34,5.312229985305887,122.48344123363495
2024-08-29,Baghpat,Rice,27.66,20.02,1.86,13.06,5.093046494993321,122.88455665111542
2024-08-30,Baghpat,Rice,27.84,3.03,0.78,21.26,5.504593219905423,119.42310333251953
2024-08-31,Baghpat,Rice,28.57,0.01,1.84,21.06,5.564345228034372,113.580322265625
2024-09-01,Baghpat,Rice,29.31,0.39,1.43,19.84,5.573218494859039,111.34300231933594
2024-09-02,Baghpat,Rice,27.19,2.46,2.03,15.87,5.110505991463018,116.34979248046875
2024-09-03,Baghpat,Rice,28.97,7.75,1.22,17.93,5.398617449452806,122.74799644947052
2024-09-04,Baghpat,Rice,28.22,10.86,0.84,10.01,4.913905358251441,122.23530113697052
2024-09-05,Baghpat,Rice,28.15,6.2,0.91,17.35,5.236278783427879,124.79381561279297
2024-09-06,Baghpat,Rice,27.74,24.53,1.43,12.74,4.936938924065352,123.9114761352539
2024-09-07,Baghpat,Rice,27.33,9.27,1.06,14.52,4.963373169301551,123.13556671142578
2024-09-08,Baghpat,Rice,28.78,0.78,0.75,7.54,4.883594266281332,117.10757911205292
2024-09-09,Baghpat,Rice,28.51,6.95,0.95,16.7,5.163474005403526,118.99090111255646
2024-09-10,Baghpat,Rice,29.87,11.65,0.95,16.16,5.265556223997929,116.92066490650177
2024-09-11,Baghpat,Rice,29.02,17.8,0.78,11.51,4.906571165446127,123.94695281982422
2024-09-12,Baghpat,Rice,27.14,59.81,2.34,6.77,4.620677943519192,130.27629554271698
2024-09-13,Baghpat,Rice,26.72,31.16,2.83,6.37,4.554380400621591,125.7659912109375
2024-09-14,Baghpat,Rice,26.82,14.06,2.46,12.75,4.677368084661616,122.00889587402344
2024-09-15,Baghpat,Rice,26.74,0.8,1.8,15.96,4.806793568874386,116.62673950195312
2024-09-16,Baghpat,Rice,26.43,0.03,1.99,18.79,4.886900112924435,110.95619201660156
2024-09-17,Baghpat,Rice,27.09,1.88,0.92,16.47,4.826454650026004,107.12413787841797
2024-09-18,Baghpat,Rice,26.23,24.21,1.44,5.71,4.386824245267217,119.10248100757599
2024-09-19,Baghpat,Rice,27.22,0.43,1.75,12.93,4.620815784885798,120.90587317943573
2024-09-20,Baghpat,Rice,27.83,0.02,0.9,19.54,4.988249041265148,114.77641761302948
2024-09-21,Baghpat,Rice,28.32,0.0,1.05,19.65,5.024086543327476,111.42063438892365
2024-09-22,Baghpat,Rice,28.86,0.0,1.18,19.35,5.04477647515533,107.6879471540451
2024-09-23,Baghpat,Rice,28.81,0.0,1.28,19.45,5.020669244022441,103.61442267894745
2024-09-24,Baghpat,Rice,30.12,0.11,0.56,17.93,5.060658208573522,99.99961853027344
2024-09-25,Baghpat,Rice,28.42,0.77,1.64,13.92,4.656901764782529,99.73830878734589
2024-09-26,Baghpat,Rice,27.29,18.55,1.76,15.9,4.6177135701170515,98.88915717601776
2024-09-27,Baghpat,Rice,26.73,3.46,2.12,15.9,4.537525241323514,96.72127068042755
2024-09-28,Baghpat,Rice,26.16,0.41,1.85,14.58,4.39372400305495,93.95313262939453
2024-09-29,Baghpat,Rice,27.71,0.0,0.84,14.41,4.516708014728011,91.15447998046875
2024-09-30,Baghpat,Rice,26.95,0.0,1.67,17.08,4.547052934096833,88.14411163330078
2024-10-01,Baghpat,Rice,26.88,0.0,1.87,18.53,4.584940276608561,84.9462479352951
2024-10-02,Baghpat,Rice,26.67,0.0,1.71,20.3,4.621593567482085,81.91127479076385
2024-10-03,Baghpat,Rice,27.05,0.0,1.16,20.88,4.66398252291423,79.0502518415451
2024-10-04,Baghpat,Rice,26.43,0.0,0.91,20.5,4.558900333759174,76.53426826000214
2024-10-05,Baghpat,Rice,26.91,0.01,1.26,19.55,4.541078287150046,74.00913387537003
2024-10-06,Baghpat,Rice,26.34,0.01,1.24,18.75,4.423292051371262,71.74243927001953
2024-10-07,Baghpat,Rice,25.91,0.0,1.23,18.87,4.362499719928692,69.69814449548721
2024-10-08,Baghpat,Rice,26.24,0.0,0.91,18.06,4.335073981393901,68.00785213708878
2024-10-09,Baghpat,Rice,25.18,0.0,1.41,17.76,4.1945730866064155,66.11232608556747
2024-10-10,Baghpat,Rice,24.2,0.0,1.95,18.62,4.114285322601509,63.91734927892685
2024-10-11,Baghpat,Rice,23.41,0.0,1.75,19.4,4.048181554940581,61.92798614501953
2024-10-12,Baghpat,Rice,24.24,0.0,1.24,18.58,4.072086521504562,60.25257110595703
2024-10-13,Baghpat,Rice,24.62,0.0,0.95,16.58,3.998206950549877,58.814048767089844
2024-10-14,Baghpat,Rice,23.8,0.0,1.5,16.87,3.9118541265166886,57.398414611816406
2024-10-15,Baghpat,Rice,23.95,0.12,1.31,17.96,3.9515496197106383,55.9843048453331
2024-10-16,Baghpat,Rice,24.0,0.0,1.09,15.75,3.8378957669999996,54.79850918054581
2024-10-17,Baghpat,Rice,24.28,0.0,1.14,16.63,3.880854957548566,53.760530054569244
2024-10-18,Baghpat,Rice,25.07,0.0,0.94,17.86,3.986389108356694,52.79273986816406
2024-10-19,Baghpat,Rice,24.67,0.0,0.97,17.84,3.9264776933632093,51.86557620763779
2024-10-20,Baghpat,Rice,23.83,0.0,1.17,16.49,3.76926628351224,51.00669711828232
2024-10-21,Baghpat,Rice,23.67,0.0,1.14,15.15,3.675338285231852,50.22716671228409
2024-10-22,Baghpat,Rice,24.53,0.0,0.99,14.7,3.710100820047782,49.556730687618256
2024-10-23,Baghpat,Rice,23.83,0.0,1.55,14.35,3.6125057997859416,48.9255890250206
2024-10-24,Baghpat,Rice,23.52,0.0,1.85,16.11,3.6419134584211563,48.249055445194244
2024-10-25,Baghpat,Rice,23.77,0.0,1.75,16.54,3.6620721556378615,47.70260006189346
2024-10-26,Baghpat,Rice,23.89,0.0,1.42,17.02,3.672935722023071,47.289276123046875
2024-10-27,Baghpat,Rice,23.61,0.0,1.2,17.22,3.636689433246864,46.94786220788956
2024-10-28,Baghpat,Rice,23.84,0.0,1.55,16.34,3.5991316769321116,46.631620824337006
2024-10-29,Baghpat,Rice,24.82,0.0,1.17,16.16,3.6556642672309336,46.29630893468857
2024-10-30,Baghpat,Rice,25.75,0.0,1.06,16.44,3.7275846185087462,45.96519470214844
2024-10-31,Baghpat,Rice,24.26,0.0,1.93,16.23,3.571400701851552,45.652198791503906
2024-11-01,Baghpat,Wheat,23.36,0.0,1.8,15.6,3.449251261107304,136.06968373060226
2024-11-02,Baghpat,Wheat,22.98,0.0,0.94,14.54,3.353800126951411,135.46485900878906
2024-11-03,Baghpat,Wheat,23.04,0.0,0.93,13.89,3.312556254104659,134.8680540919304
2024-11-04,Baghpat,Wheat,22.73,0.0,0.88,12.42,3.2059972969899992,134.3908354640007
2024-11-05,Baghpat,Wheat,22.33,0.0,1.26,12.1,3.1432291662328473,133.9731216430664
2024-11-06,Baghpat,Wheat,22.57,0.0,0.92,11.43,3.115558506683056,133.58231037855148
2024-11-07,Baghpat,Wheat,22.55,0.0,1.01,10.6,3.060504758893913,133.19148570299149
2024-11-08,Baghpat,Wheat,22.72,0.0,1.12,11.05,3.0769120112437482,132.78808146715164
2024-11-09,Baghpat,Wheat,22.7,0.0,1.55,12.12,3.1062003595967784,132.53116607666016
2024-11-10,Baghpat,Wheat,22.97,0.0,1.19,11.01,3.0616937447121133,132.23018199205399
2024-11-11,Baghpat,Wheat,23.59,0.0,0.91,10.94,3.0890916401812594,131.93607777357101
2024-11-12,Baghpat,Wheat,22.74,0.0,1.34,12.82,3.092462873102591,131.55383616685867
2024-11-13,Baghpat,Wheat,21.48,0.0,1.35,8.93,2.8146581843143266,131.27231150865555
2024-11-14,Baghpat,Wheat,21.42,0.0,1.12,11.02,2.8869251627411145,131.0777708888054
2024-11-15,Baghpat,Wheat,20.98,0.0,1.62,12.44,2.9000920709396794,130.86090087890625
2024-11-16,Baghpat,Wheat,20.09,0.0,1.7,11.43,2.779296976083114,130.68638294935226
2024-11-17,Baghpat,Wheat,19.91,0.0,1.61,11.05,2.73781910797614,130.70067912340164
2024-11-18,Baghpat,Wheat,18.61,0.0,1.43,8.18,2.515529376515987,130.67836314439774
2024-11-19,Baghpat,Wheat,18.19,0.0,1.59,9.48,2.5275727963597423,130.54676055908203
2024-11-20,Baghpat,Wheat,18.12,0.0,1.5,11.3,2.5830422734055847,130.3636595606804
2024-11-21,Baghpat,Wheat,18.4,0.0,1.33,12.03,2.6205558625613876,130.1776885986328
2024-11-22,Baghpat,Wheat,18.28,0.0,1.2,10.72,2.550410852993837,130.00373393297195
2024-11-23,Baghpat,Wheat,18.55,0.0,0.96,10.48,2.5497063841796583,129.81490641832352
2024-11-24,Baghpat,Wheat,19.04,0.0,1.6,12.84,2.6669935086024243,129.61749583482742
2024-11-25,Baghpat,Wheat,17.27,0.0,2.02,11.25,2.4702793199605084,129.46415394544601
2024-11-26,Baghpat,Wheat,16.75,0.0,1.87,12.55,2.472637684348596,129.33369129896164
2024-11-27,Baghpat,Wheat,16.88,0.0,1.49,12.29,2.4639010329911746,129.1711762547493
2024-11-28,Baghpat,Wheat,17.54,0.0,1.4,12.55,2.5121504798206242,129.04644012451172
2024-11-29,Baghpat,Wheat,17.62,0.0,1.33,12.14,2.494530440636859,128.94001007080078
2024-11-30,Baghpat,Wheat,17.04,0.0,1.63,11.98,2.4402906712334804,128.82442027330399
2024-12-01,Baghpat,Wheat,16.8,0.0,1.23,12.51,2.435744261339642,128.72028350830078
2024-12-02,Baghpat,Wheat,18.05,0.0,1.5,13.16,2.5411173325607765,128.6224365234375
2024-12-03,Baghpat,Wheat,18.61,0.0,1.59,13.19,2.5752374072984066,128.48225086927414
2024-12-04,Baghpat,Wheat,17.96,0.0,2.95,13.97,2.5518475403363956,128.33003550767899
2024-12-05,Baghpat,Wheat,15.41,0.0,2.21,14.66,2.387847184035905,128.20759266614914
2024-12-06,Baghpat,Wheat,15.58,0.0,1.97,13.88,2.368393215263804,128.1051591038704
2024-12-07,Baghpat,Wheat,15.75,0.0,1.05,13.79,2.3726129597217622,128.03821116685867
2024-12-08,Baghpat,Wheat,14.51,0.08,1.84,11.13,2.190678163988296,131.51836395263672
2024-12-09,Baghpat,Wheat,13.68,0.39,1.69,11.94,2.1577648213031457,136.6973876953125
2024-12-10,Baghpat,Wheat,12.32,0.0,2.61,12.9,2.091593826176887,135.88542938232422
2024-12-11,Baghpat,Wheat,11.75,0.0,2.2,14.01,2.082971004041237,135.09177714586258
2024-12-12,Baghpat,Wheat,11.21,0.0,2.26,13.64,2.0314211320850233,134.44118052721024
2024-12-13,Baghpat,Wheat,12.28,0.0,3.53,13.64,2.1041145496951565,133.8455155491829
2024-12-14,Baghpat,Wheat,11.44,0.0,2.44,14.39,2.0659191669674764,133.23440104722977
2024-12-15,Baghpat,Wheat,11.94,0.0,1.28,13.37,2.0686641233235323,132.7365830540657
2024-12-16,Baghpat,Wheat,13.48,0.0,1.4,12.3,2.1397458308889297,132.3080062866211
2024-12-17,Baghpat,Wheat,14.23,0.0,1.04,11.71,2.170246536964112,131.95895701646805
2024-12-18,Baghpat,Wheat,13.12,0.0,1.42,10.28,2.047229593308787,131.56299591064453
2024-12-19,Baghpat,Wheat,14.15,0.0,1.04,10.19,2.112128012018153,131.25514537096024
2024-12-20,Baghpat,Wheat,14.1,0.0,1.14,9.9,2.0989535594152167,130.93700855970383
2024-12-21,Baghpat,Wheat,13.71,0.0,1.65,10.26,2.0861302711487895,130.62343150377274
2024-12-22,Baghpat,Wheat,15.87,0.0,0.88,10.08,2.2235125396513684,130.3476333618164
2024-12-23,Baghpat,Wheat,12.4,0.09,1.65,4.61,1.8608130715926956,179.37011271715164
2024-12-24,Baghpat,Wheat,15.41,0.39,1.06,4.97,2.0481582839351256,200.79460591077805
2024-12-25,Baghpat,Wheat,14.76,0.0,1.44,7.08,2.0463580779953325,193.39600056409836
2024-12-26,Baghpat,Wheat,15.86,0.02,1.0,8.3,2.1643867450436187,186.79847717285156
2024-12-27,Baghpat,Wheat,16.42,14.57,2.17,1.38,2.1188406329143494,290.90308248996735
2024-12-28,Baghpat,Wheat,14.49,8.31,1.48,1.7,2.0027868466264196,333.1472307443619
2024-12-29,Baghpat,Wheat,14.27,0.14,2.58,6.82,2.0174322620153258,298.08826446533203
2024-12-30,Baghpat,Wheat,11.97,0.0,2.49,5.19,1.8539534098438375,280.8694750070572
2024-12-31,Baghpat,Wheat,11.34,0.0,1.38,6.21,1.8196673904869451,271.09051644802094
2015-01-01,Shamli,Wheat,15.38,0.0,1.15,9.35,2.162241070590872,199.04765635728836
2015-01-02,Shamli,Wheat,16.47,2.13,1.08,1.85,2.112616762921655,242.77781546115875
2015-01-03,Shamli,Wheat,13.66,13.38,1.15,4.03,1.94472450434227,269.05345916748047
2015-01-04,Shamli,Wheat,13.01,0.26,2.85,5.29,1.9101454095982298,259.2132657766342
2015-01-05,Shamli,Wheat,13.15,0.0,4.66,12.47,2.1399332914875884,246.636763215065
2015-01-06,Shamli,Wheat,13.48,0.0,2.87,6.71,1.970796955076392,236.46126687526703
2015-01-07,Shamli,Wheat,12.48,0.0,2.42,7.1,1.9272123117760203,229.84256744384766
2015-01-08,Shamli,Wheat,11.98,0.0,2.28,6.03,1.871548469572541,223.5500380396843
2015-01-09,Shamli,Wheat,10.99,0.0,1.94,5.78,1.8162951880875684,217.45490580797195
2015-01-10,Shamli,Wheat,11.31,0.0,2.85,7.89,1.89765976673216,212.6626968383789
2015-01-11,Shamli,Wheat,11.78,0.0,2.59,6.34,1.8826714452453839,209.22260284423828
2015-01-12,Shamli,Wheat,12.26,0.0,2.01,9.43,2.025799884773374,205.52272349596024
2015-01-13,Shamli,Wheat,12.64,0.0,1.27,11.46,2.1263666198824676,201.76734924316406
2015-01-14,Shamli,Wheat,10.91,3.0,1.44,2.97,1.8509656368354874,236.97681427001953
2015-01-15,Shamli,Wheat,11.88,0.0,1.57,13.26,2.1459851503794374,237.9690170288086
2015-01-16,Shamli,Wheat,12.9,0.0,1.63,14.04,2.253505796220029,227.6538848876953
2015-01-17,Shamli,Wheat,13.02,0.0,2.41,8.77,2.097042498109812,219.31056529283524
2015-01-18,Shamli,Wheat,12.64,0.0,2.34,7.69,2.043326041207385,211.7608979344368
2015-01-19,Shamli,Wheat,12.83,0.0,1.7,8.34,2.088297413488948,204.91619557142258
2015-01-20,Shamli,Wheat,12.47,0.0,1.19,6.44,2.0128835952545727,199.18899536132812
2015-01-21,Shamli,Wheat,13.35,1.92,1.26,5.68,2.0830719679994014,246.5921312570572
2015-01-22,Shamli,Wheat,12.5,4.53,1.84,2.32,2.0378891873867073,301.8310457468033
2015-01-23,Shamli,Wheat,13.23,2.04,1.4,9.26,2.1895188204818363,281.87999725341797
2015-01-24,Shamli,Wheat,13.73,0.0,2.17,9.42,2.2417805584476733,262.7260208129883
2015-01-25,Shamli,Wheat,12.51,0.0,1.81,10.57,2.2047412324610347,250.20160675048828
2015-01-26,Shamli,Wheat,12.88,3.26,0.74,5.4,2.113665114882032,238.8988584280014
2015-01-27,Shamli,Wheat,13.43,0.01,2.07,11.22,2.317719812426658,227.8329759836197
2015-01-28,Shamli,Wheat,11.3,0.0,2.37,8.99,2.099322705368158,218.9620926976204
2015-01-29,Shamli,Wheat,10.83,0.0,2.44,12.9,2.1993927132829048,210.95809936523438
2015-01-30,Shamli,Wheat,12.06,0.0,3.55,16.35,2.413437527943329,203.30429524183273
2015-01-31,Shamli,Wheat,12.77,0.0,2.88,15.78,2.46597935311442,195.8913803100586
2015-02-01,Shamli,Wheat,15.05,0.0,1.01,12.57,2.5533662237619703,190.48175364732742
2015-02-02,Shamli,Wheat,16.09,0.56,1.71,11.2,2.598577700125619,191.37782603502274
2015-02-03,Shamli,Wheat,15.86,4.09,2.83,10.93,2.58574506322673,309.8550885915756
2015-02-04,Shamli,Wheat,14.98,0.08,2.3,10.2,2.5062568906427556,283.23612213134766
2015-02-05,Shamli,Wheat,14.21,0.0,2.38,15.57,2.646379381811769,258.98895263671875
2015-02-06,Shamli,Wheat,13.97,0.0,1.45,16.22,2.6626243336515008,242.31148660182953
2015-02-07,Shamli,Wheat,16.09,0.0,1.35,15.86,2.843661201823021,228.53107452392578
2015-02-08,Shamli,Wheat,17.26,0.0,2.16,15.96,2.9621676803372443,217.14191883802414
2015-02-09,Shamli,Wheat,16.39,0.0,2.4,17.04,2.9431834167088184,206.66083842515945
2015-02-10,Shamli,Wheat,15.81,0.0,2.5,16.93,2.9058980825704985,197.32245951890945
2015-02-11,Shamli,Wheat,14.97,0.0,1.79,14.76,2.775410531291636,189.19944316148758
2015-02-12,Shamli,Wheat,15.13,0.0,2.44,15.64,2.8357387720514304,182.04345703125
2015-02-13,Shamli,Wheat,15.8,0.0,2.53,16.72,2.9480260726078,175.15296936035156
2015-02-14,Shamli,Wheat,19.16,0.0,1.63,16.17,3.240487287268582,168.68590861558914
2015-02-15,Shamli,Wheat,20.02,0.0,1.42,16.17,3.3352132546344455,162.96271830797195
2015-02-16,Shamli,Wheat,19.34,0.0,1.83,11.87,3.1231398929555985,188.24843913316727
2015-02-17,Shamli,Wheat,19.83,0.0,1.05,14.78,3.302197586650923,259.13542807102203
2015-02-18,Shamli,Wheat,20.28,0.0,1.19,13.83,3.322757902685575,291.8523699045181
2015-02-19,Shamli,Wheat,21.98,0.02,1.36,12.4,3.429974611782453,321.9097137451172
2015-02-20,Shamli,Wheat,21.23,5.38,1.3,13.68,3.4401954192628175,323.10563027858734
2015-02-21,Shamli,Wheat,21.52,0.0,3.31,18.39,3.681596003365008,290.12888967990875
2015-02-22,Shamli,Wheat,21.91,0.0,3.71,18.79,3.7557001151878047,268.4520810842514
2015-02-23,Shamli,Wheat,20.61,0.0,1.49,14.99,3.500814139023127,253.72353494167328
2015-02-24,Shamli,Wheat,21.13,0.0,1.03,10.29,3.367609644704311,244.93216574192047
2015-02-25,Shamli,Wheat,20.45,2.42,1.76,7.38,3.2466871951364857,350.6727308034897
2015-02-26,Shamli,Wheat,15.55,1.37,1.79,18.87,3.2292494400400575,326.20696127414703
2015-02-27,Shamli,Wheat,15.96,0.34,1.71,19.61,3.312987830273207,304.04032766819
2015-02-28,Shamli,Wheat,17.81,0.97,1.1,14.55,3.3247101448701137,285.66456735134125
2015-03-01,Shamli,Wheat,15.71,39.99,4.25,2.05,2.925216432834173,364.49088156223297
2015-03-02,Shamli,Wheat,15.85,37.97,2.88,6.27,2.9578242452134105,381.49796426296234
2015-03-03,Shamli,Wheat,15.37,8.37,1.56,13.4,3.1092254972325226,361.3128662109375
2015-03-04,Shamli,Wheat,15.05,0.03,2.49,20.32,3.3377531004303034,336.21768951416016
2015-03-05,Shamli,Wheat,16.21,0.05,1.83,20.43,3.4781522846022677,316.88805520534515
2015-03-06,Shamli,Wheat,17.78,0.2,2.19,20.52,3.6615533390810397,303.81888449192047
2015-03-07,Shamli,Wheat,18.87,1.28,1.22,16.79,3.6512666859177734,299.43580627441406
2015-03-08,Shamli,Wheat,19.4,3.86,1.76,10.98,3.4866698651801236,350.64810812473297
2015-03-09,Shamli,Wheat,15.48,3.65,2.35,20.7,3.485743633149879,347.8380113840103
2015-03-10,Shamli,Wheat,16.67,0.0,2.31,21.87,3.6703233816087812,323.56624603271484
2015-03-11,Shamli,Wheat,17.95,0.0,1.91,21.97,3.8297643176609615,306.23587667942047
2015-03-12,Shamli,Wheat,19.52,0.0,1.97,19.5,3.92353788750834,291.19721353054047
2015-03-13,Shamli,Wheat,21.24,0.0,1.17,14.95,3.9360941092030197,279.24040853977203
2015-03-14,Shamli,Wheat,20.9,3.43,0.91,14.54,3.9050057888179532,271.04644775390625
2015-03-15,Shamli,Wheat,19.35,1.56,2.87,8.48,3.5561741120365102,340.52866995334625
2015-03-16,Shamli,Wheat,18.87,4.64,2.26,19.19,3.921841373542023,367.3318773508072
2015-03-17,Shamli,Wheat,19.64,0.01,2.64,21.6,4.117574083386669,340.40164053440094
2015-03-18,Shamli,Wheat,19.43,0.0,3.36,22.4,4.14461432808087,318.0696487426758
2015-03-19,Shamli,Wheat,20.17,0.0,2.38,21.69,4.219364950465449,300.3719240427017
